"Province","Country","WeekNum","Date","Beta","TransmissionInterval","R0"
"Hong_Kong","China",11,2020-04-07,0.008501115,117.631628321697,0.285330817828756
"Hong_Kong","China",12,2020-04-14,0.001965482,508.781052179567,0.0659692977318504
"Hong_Kong","China",13,2020-04-21,0.001534351,651.74135513973,0.0514988475825077
"Hubei","China",1,2020-02-12,5.779377e-12,173029030637.731,1.17524556230886e-10
"Hubei","China",2,2020-02-19,6.812386e-12,146791447225.686,1.38530959569431e-10
"Hubei","China",3,2020-02-26,7.755682e-12,128937725915.013,1.5771303469524e-10
"Hubei","China",4,2020-03-04,7.759412e-12,128875744708.491,1.57788884842192e-10
"Hubei","China",5,2020-03-11,7.423263e-12,134711649041.668,1.50953241129651e-10
"Hubei","China",6,2020-03-18,8.274111e-12,120858905567.015,1.68255371380011e-10
"Hubei","China",7,2020-03-25,9.23119e-12,108328395363.978,1.87717726016661e-10
"Hubei","China",8,2020-04-01,9.098658e-12,109906318052.618,1.85022666586139e-10
"Hubei","China",9,2020-04-08,9.482806e-12,105454018567.922,1.92834377645477e-10
"Hubei","China",10,2020-04-15,9.75327e-12,102529715674.845,1.98334306370741e-10
"Hubei","China",11,2020-04-22,9.824508e-12,101786267566.783,1.99782942501725e-10
"Hunan","China",1,2020-01-29,0.458789,2.17965121221302,7.13620206824165
"Hunan","China",2,2020-02-05,0.03640228,27.4708067736416,0.566216770290289
"Hunan","China",3,2020-02-12,0.00426476,234.479783153097,0.0663359172354922
"Hunan","China",4,2020-02-19,0.001691554,591.172377588892,0.0263111608023349
"Hunan","China",5,2020-02-26,0.001154678,866.042307898826,0.0179603598424398
"Hunan","China",6,2020-03-04,0.000976937,1023.60745882283,0.0151956996352175
"Hunan","China",7,2020-03-11,0.0009103995,1098.41888094183,0.0141607466500421
"Hunan","China",8,2020-03-18,0.0008849569,1129.9985343919,0.0137650014714492
"Hunan","China",9,2020-03-25,0.0008755283,1142.16753473303,0.0136183449587154
"Hunan","China",10,2020-04-01,0.0008726069,1145.99139658419,0.0135729042425645
"Hunan","China",11,2020-04-08,0.000871909,1146.9086796902,0.0135620488048286
"Hunan","China",12,2020-04-15,0.0008717896,1147.06575990354,0.0135601916057088
"Hunan","China",13,2020-04-22,0.0008717945,1147.05931271647,0.0135602678224231
"","Hungary",1,2020-03-09,0.1512616,6.61106321763091,7.49349911397717
"","Hungary",2,2020-03-16,0.2484985,4.02416915997481,12.3106147864009
"","Hungary",3,2020-03-23,0.3467056,2.88429145649796,17.1757941632967
"","Hungary",4,2020-03-30,0.08709735,11.4814055766335,4.3148024022935
"","Hungary",5,2020-04-06,0.1611948,6.20367406392762,7.98558980585771
"","Hungary",6,2020-04-13,0.04590034,21.7863309944981,2.27390267669554
"","Hungary",7,2020-04-20,0.06975004,14.3369093408405,3.45541672797241
"","Iceland",1,2020-03-01,0.1393011,7.17869420988061,3.11622673334549
"","Iceland",2,2020-03-08,0.2908297,3.43843837132177,6.50598800720776
"","Iceland",3,2020-03-15,0.3159538,3.16501969591757,7.06802514884731
"","Iceland",4,2020-03-22,0.2047463,4.88409314356352,4.58026457517977
"","Iceland",5,2020-03-29,0.05329211,18.7645037886471,1.19216788566916
"","Iceland",6,2020-04-05,0.006903423,144.855675220829,0.1544326017827
"","Iceland",7,2020-04-12,0.005873846,170.246206659146,0.131400512506753
"","Iceland",8,2020-04-19,0.006960066,143.676798467141,0.155699730548065
"","India",1,2020-02-02,0.1017295,9.82999031745954,0.102780045680918
"","India",2,2020-02-09,0.1010006,9.90093128159635,0.102043618437131
"","India",3,2020-02-16,0.1004161,9.95856242176304,0.101453082391044
"","India",4,2020-02-23,0.1005712,9.94320441637367,0.101609784086079
"","India",5,2020-03-01,0.1018328,9.8200186973156,0.102884412444923
"","India",6,2020-03-08,0.1018806,9.81541137370608,0.102932706068538
"","India",7,2020-03-15,0.09956085,10.0441087033709,0.10058900034927
"","India",8,2020-03-22,0.1001615,9.98387604019509,0.101195853174048
"","India",9,2020-03-29,0.1028582,9.72212230040969,0.103920401600883
"","India",10,2020-04-05,0.1030528,9.7037635076388,0.104117011206647
"","India",11,2020-04-12,0.1014716,9.85497419967755,0.102519482385305
"","India",12,2020-04-19,0.100673,9.93314990116516,0.101712635359803
"","Indonesia",1,2020-03-06,0.1664376,6.00825774945085,8.76619457187551
"","Indonesia",2,2020-03-13,0.1681949,5.94548348374416,8.85875078345965
"","Indonesia",3,2020-03-20,0.2563327,3.90117998991155,13.5009296176717
"","Indonesia",4,2020-03-27,0.1399047,7.14772269980923,7.36871849702154
"","Indonesia",5,2020-04-03,0.124059,8.0606808051008,6.53413250607017
"","Indonesia",6,2020-04-10,0.1163742,8.5929699194495,6.12937749851208
"","Indonesia",7,2020-04-17,0.06193091,16.147025774367,3.26187356146274
"Inner_Mongolia","China",1,2020-01-26,0.2592463,3.8573356688215,5.93632731532664
"Inner_Mongolia","China",2,2020-02-02,0.1908089,5.24084568382292,4.36921986958899
"Inner_Mongolia","China",3,2020-02-09,0.0595245,16.7998051222606,1.36301623313876
"Inner_Mongolia","China",4,2020-02-16,0.0123906,80.7063419043468,0.283725002953895
"Inner_Mongolia","China",5,2020-02-23,0.006730478,148.577857323061,0.154117225189347
"Inner_Mongolia","China",6,2020-03-01,0.00744055,134.398666765226,0.170376742912256
"Inner_Mongolia","China",7,2020-03-08,0.01201461,83.2319983753114,0.275115430870167
"Inner_Mongolia","China",8,2020-03-15,0.02456891,40.7018463578563,0.562588903065547
"Inner_Mongolia","China",9,2020-03-22,0.05794555,17.2575806080018,1.32686079325578
"Inner_Mongolia","China",10,2020-03-29,0.1275495,7.84009345391397,2.92068037579034
"Inner_Mongolia","China",11,2020-04-05,0.1770004,5.64970474642995,4.0530272152148
"Inner_Mongolia","China",12,2020-04-12,0.2095805,4.77143627388998,4.79905960821741
"","Iran",1,2020-02-23,0.0780766,12.8079347717498,0.211212153018615
"","Iran",2,2020-03-01,0.0780498,12.8123326389049,0.211139653886981
"","Iran",3,2020-03-08,0.07806735,12.8094523510789,0.211187129997435
"","Iran",4,2020-03-15,0.07777476,12.8576417336421,0.210395618022635
"","Iran",5,2020-03-22,0.07747522,12.9073528284269,0.209585304967056
"","Iran",6,2020-03-29,0.07717095,12.9582440024387,0.208762196355782
"","Iran",7,2020-04-05,0.0769516,12.9951813867418,0.208168812604894
"","Iran",8,2020-04-12,0.07708357,12.972933142562,0.208525816724359
"","Iran",9,2020-04-19,0.07734355,12.9293263627025,0.209229112405034
"","Iraq",1,2020-02-25,0.2226807,4.49073494020811,3.33020473336836
"","Iraq",2,2020-03-03,0.2363439,4.23112252950044,3.53453880144412
"","Iraq",3,2020-03-10,0.2458381,4.067717737812,3.67652519622169
"","Iraq",4,2020-03-17,0.2259773,4.42522324144947,3.3795056064302
"","Iraq",5,2020-03-24,0.2553471,3.91623793651857,3.81873292598722
"","Iraq",6,2020-03-31,0.1657804,6.03207616823219,2.47925694853528
"","Iraq",7,2020-04-07,0.03966624,25.2103552038207,0.593211267087472
"","Iraq",8,2020-04-14,0.01248687,80.0841203600262,0.186741974400814
"","Iraq",9,2020-04-21,0.02966934,33.7048279469648,0.443706960252573
"","Ireland",1,2020-03-04,0.08164036,12.248843586677,20.083645406649
"","Ireland",2,2020-03-11,0.1602357,6.24080651190715,39.4182115351547
"","Ireland",3,2020-03-18,0.2529812,3.9528629004843,62.2337372758835
"","Ireland",4,2020-03-25,0.1850762,5.40317987942264,45.5290100877807
"","Ireland",5,2020-04-01,0.08480311,11.7920203634041,20.8616864332917
"","Ireland",6,2020-04-08,0.1551454,6.44556654596269,38.1659904497324
"","Ireland",7,2020-04-15,0.03437709,29.0891404711684,8.45681334174002
"","Ireland",8,2020-04-22,0.05483983,18.2349215889254,13.4906766687569
"Isle_of_Man","United_Kingdom",1,2020-03-22,0.5862475,1.7057642036853,7.45244335673972
"Isle_of_Man","United_Kingdom",2,2020-03-29,0.2972101,3.36462320762316,3.7781678135957
"Isle_of_Man","United_Kingdom",3,2020-04-05,0.07016691,14.2517320486252,0.89196955601935
"Isle_of_Man","United_Kingdom",4,2020-04-12,0.1347044,7.42366247873121,1.71237729952556
"","Israel",1,2020-02-24,0.04656949,21.4732864800538,2.77324801696005
"","Israel",2,2020-03-02,0.0526748,18.9844100025059,3.13682380124342
"","Israel",3,2020-03-09,0.09651058,10.3615582871847,5.74727733974893
"","Israel",4,2020-03-16,0.2953219,3.38613560321805,17.586640384936
"","Israel",5,2020-03-23,0.4079907,2.45103626136576,24.29615183059
"","Israel",6,2020-03-30,0.1397272,7.15680268408728,8.32085943641171
"","Israel",7,2020-04-06,0.03983906,25.1009938487504,2.37244586836902
"","Israel",8,2020-04-13,0.01799408,55.5738331717987,1.07156094423668
"","Israel",9,2020-04-20,0.00830655,120.386923572362,0.494661275338844
"","Italy",1,2020-02-03,0.06278486,15.9274067028261,0.126870856758573
"","Italy",2,2020-02-10,0.06267883,15.9543501370399,0.126656599421022
"","Italy",3,2020-02-17,0.06284476,15.9122256175376,0.12699189811026
"","Italy",4,2020-02-24,0.06304335,15.8621012366887,0.12739319363666
"","Italy",5,2020-03-02,0.06303823,15.8633895653479,0.12738284753114
"","Italy",6,2020-03-09,0.06295811,15.8835771912467,0.127220947145546
"","Italy",7,2020-03-16,0.06309862,15.8482071398709,0.127504879037457
"","Italy",8,2020-03-23,0.06317206,15.8297829768413,0.127653280988506
"","Italy",9,2020-03-30,0.06304565,15.8615225634124,0.127397841301249
"","Italy",10,2020-04-06,0.06285021,15.910845803061,0.127002911054612
"","Italy",11,2020-04-13,0.06286374,15.9074213529135,0.127030251446737
"","Italy",12,2020-04-20,0.06275165,15.9358359501304,0.126803748523356
"","Jamaica",1,2020-03-14,0.105371,9.49027721099733,5.09387836396061
"","Jamaica",2,2020-03-21,0.1202218,8.31795897249916,5.81180045644816
"","Jamaica",3,2020-03-28,0.128915,7.75704921847729,6.23204989313931
"","Jamaica",4,2020-04-04,0.03919078,25.5162055973369,1.89457313975136
"","Jamaica",5,2020-04-11,0.02868391,34.8627505803776,1.38664669162097
"","Japan",1,2020-01-24,0.1212415,8.2480008907841,9.20269823052914
"","Japan",2,2020-01-31,0.08820409,11.3373427468046,6.695031181307
"","Japan",3,2020-02-07,0.06142986,16.2787282927228,4.66276369002077
"","Japan",4,2020-02-14,0.08979722,11.1362022120507,6.81595590289163
"","Japan",5,2020-02-21,0.1026093,9.74570531131194,7.7884422705578
"","Japan",6,2020-02-28,0.1192163,8.38811471250156,9.04897772677038
"","Japan",7,2020-03-06,0.1017173,9.83116932911117,7.72073602458071
"","Japan",8,2020-03-13,0.07404429,13.5054303309546,5.62024765912486
"","Japan",9,2020-03-20,0.06547743,15.272438151589,4.96998988960542
"","Japan",10,2020-03-27,0.09686972,10.323143289771,7.352785975395
"","Japan",11,2020-04-03,0.2036047,4.91147797668718,15.4543832962922
"","Japan",12,2020-04-10,0.1222218,8.18184644637863,9.27710678762706
"","Japan",13,2020-04-17,0.07529529,13.2810432100069,5.71520339199184
"Jiangsu","China",1,2020-01-28,0.4281527,2.33561530734245,6.73326076166908
"Jiangsu","China",2,2020-02-04,0.136172,7.34365361454631,2.1414826636338
"Jiangsu","China",3,2020-02-11,0.008317606,120.226901827281,0.130805224656585
"Jiangsu","China",4,2020-02-18,0.002466998,405.350956912004,0.0387967676777843
"Jiangsu","China",5,2020-02-25,0.00156362,639.541576597895,0.0245899680001107
"Jiangsu","China",6,2020-03-03,0.001308479,764.246120877752,0.0205775423305003
"Jiangsu","China",7,2020-03-10,0.001228805,813.798771977653,0.0193245645542882
"Jiangsu","China",8,2020-03-17,0.001206522,828.828649622634,0.0189741352575623
"Jiangsu","China",9,2020-03-24,0.00120214,831.849867735871,0.0189052225807121
"Jiangsu","China",10,2020-03-31,0.001201896,832.018743718258,0.0189013853618277
"Jiangsu","China",11,2020-04-07,0.00120204,831.919070912782,0.0189036499500218
"Jiangsu","China",12,2020-04-14,0.001202084,831.888620096433,0.0189043419075255
"Jiangsu","China",13,2020-04-21,0.001202084,831.888620096433,0.0189043419075255
"Jiangxi","China",1,2020-01-30,0.3604162,2.77457006649535,5.94032679229025
"Jiangxi","China",2,2020-02-06,0.09739942,10.2670015899479,1.60532291328617
"Jiangxi","China",3,2020-02-13,0.007803888,128.141254718161,0.12862253408818
"Jiangxi","China",4,2020-02-20,0.002960218,337.812958369958,0.0487898776370759
"Jiangxi","China",5,2020-02-27,0.002017307,495.710370310518,0.0332489572343715
"Jiangxi","China",6,2020-03-05,0.001527533,654.650341432886,0.025176574210614
"Jiangxi","China",7,2020-03-12,0.001525729,655.424390570016,0.0251468409479768
"Jiangxi","China",8,2020-03-19,0.001547241,646.311725193425,0.0255013985676281
"Jiangxi","China",9,2020-03-26,0.001606899,622.316648401673,0.0264846729481206
"Jiangxi","China",10,2020-04-02,0.0013875,720.720720720721,0.0228685709030358
"Jiangxi","China",11,2020-04-09,0.001099995,909.095041341097,0.0181299557841332
"Jiangxi","China",12,2020-04-16,0.001044495,957.400466254027,0.0172152129480118
"Jiangxi","China",13,2020-04-23,0.0009952282,1004.79467925045,0.0164032047974059
"Jilin","China",1,2020-01-26,0.1670137,5.98753275928861,2.7298986832997
"Jilin","China",2,2020-02-02,0.2839264,3.52203951446572,4.64087859567224
"Jilin","China",3,2020-02-09,0.03402182,29.3929013791737,0.556098820764162
"Jilin","China",4,2020-02-16,0.006430182,155.516593465006,0.105103625482086
"Jilin","China",5,2020-02-23,0.00303463,329.529464877102,0.0496021131278558
"Jilin","China",6,2020-03-01,0.003201059,312.396616244811,0.0523224546804523
"Jilin","China",7,2020-03-08,0.00296666,337.079409167212,0.0484911191584756
"Jilin","China",8,2020-03-15,0.004002316,249.855333761752,0.0654192870318383
"Jilin","China",9,2020-03-22,0.004532751,220.616574790894,0.0740894368942513
"Jilin","China",10,2020-03-29,0.005421641,184.446000758811,0.0886186619853562
"Jilin","China",11,2020-04-05,0.007344235,136.161220331321,0.120044148811406
"Jilin","China",12,2020-04-12,0.009961499,100.386498056166,0.162824265337462
"","Jordan",1,2020-03-04,0.4056333,2.46528083369881,10.8502518009378
"","Jordan",2,2020-03-11,0.6666522,1.50003255070635,17.832224902761
"","Jordan",3,2020-03-18,0.3731073,2.68019414254291,9.98021650039093
"","Jordan",4,2020-03-25,0.1189458,8.40719050189246,3.18167142752822
"","Jordan",5,2020-04-01,0.01522549,65.6793311742348,0.407265380560866
"","Jordan",6,2020-04-08,0.005482767,182.389658360459,0.146658083830573
"","Jordan",7,2020-04-15,0.00505763,197.721066981966,0.135286129161429
"","Kazakhstan",1,2020-03-16,0.3391746,2.94833398491514,15.2558286397457
"","Kazakhstan",2,2020-03-23,0.4335954,2.30629752990922,19.5028080563285
"","Kazakhstan",3,2020-03-30,0.1923574,5.19865625133216,8.65209697892181
"","Kazakhstan",4,2020-04-06,0.1039399,9.62094441114529,4.67514166223621
"","Kazakhstan",5,2020-04-13,0.09695891,10.3136472965713,4.36114177198565
"","Kazakhstan",6,2020-04-20,0.06973495,14.3400117157896,3.13662770561602
"","Kenya",1,2020-03-16,0.2690637,3.71659201891597,15.431787002285
"","Kenya",2,2020-03-23,0.2030836,4.9240805264433,11.6475870169675
"","Kenya",3,2020-03-30,0.2724486,3.67041709885828,15.6259233938682
"","Kenya",4,2020-04-06,0.03596798,27.8025065627817,2.06289516669267
"","Kenya",5,2020-04-13,0.03203169,31.2190833515184,1.83713454250135
"","Korea,_South",1,2019-12-27,0.06201001,16.1264286201534,2.11222950369598
"","Korea,_South",2,2020-01-03,0.03114885,32.1039139486691,1.06101450356483
"","Korea,_South",3,2020-01-10,0.03967529,25.2046046796381,1.35144822756348
"","Korea,_South",4,2020-01-17,0.04688779,21.3275140500331,1.59712558345179
"","Korea,_South",5,2020-01-24,0.05491744,18.2091517740084,1.87063728961588
"","Korea,_South",6,2020-01-31,0.1228157,8.14228148355626,4.18343659446392
"","Korea,_South",7,2020-02-07,0.1079506,9.26349645115451,3.67709088035436
"","Korea,_South",8,2020-02-14,0.2620827,3.81558950667099,8.92724918683776
"","Korea,_South",9,2020-02-21,0.2970545,3.36638562957302,10.1184837594068
"","Korea,_South",10,2020-02-28,0.3801161,2.63077517632113,12.9477876434764
"","Korea,_South",11,2020-03-06,0.04532232,22.0641838281888,1.54380141980222
"","Korea,_South",12,2020-03-13,0.002687949,372.030868145192,0.091558849647502
"","Korea,_South",13,2020-03-20,0.001026729,973.966840324954,0.0349731807187302
"","Kosovo",1,2020-03-28,0.079777,12.5349411484513,3.24173535668354
"","Kosovo",2,2020-04-04,0.1025897,9.74756725090336,4.16872855235916
"","Kosovo",3,2020-04-11,0.1927293,5.18862466682544,7.83154776538186
"","Kosovo",4,2020-04-18,0.02873729,34.7979924342205,1.16773868468692
"","Kuwait",1,2020-02-25,0.1398586,7.15007872236673,8.54191694847864
"","Kuwait",2,2020-03-03,0.1552367,6.44177568835205,9.48114022845856
"","Kuwait",3,2020-03-10,0.06570714,15.2190462101988,4.0130884536386
"","Kuwait",4,2020-03-17,0.1134633,8.81342248991524,6.92981400714948
"","Kuwait",5,2020-03-24,0.1288374,7.76172136351712,7.86879298561492
"","Kuwait",6,2020-03-31,0.161248,6.20162730700536,9.84828265196623
"","Kuwait",7,2020-04-07,0.1822589,5.48670051229323,11.1315313246456
"","Kuwait",8,2020-04-14,0.05942744,16.8272434417501,3.62955339850891
"","Kuwait",9,2020-04-21,0.1338605,7.47046365432671,8.17558071996878
"","Kyrgyzstan",1,2020-03-22,0.3797302,2.63344869594254,14.4663532602898
"","Kyrgyzstan",2,2020-03-29,0.146166,6.84153633539948,5.56839827499505
"","Kyrgyzstan",3,2020-04-05,0.1974869,5.063627005133,7.52353976502141
"","Kyrgyzstan",4,2020-04-12,0.05809339,17.2136623460948,2.21314897215915
"","Kyrgyzstan",5,2020-04-19,0.01778616,56.2234906241707,0.677588650320772
"","Laos",1,2020-03-26,0.08826346,11.3297167366881,102.717161588965
"","Laos",2,2020-04-02,0.07809115,12.8055483880056,90.8790712851966
"","Laos",3,2020-04-09,0.05123476,19.5179991084178,59.6247770242843
"","Laos",4,2020-04-16,0.02198558,45.4843583839953,25.585858219099
"","Latvia",1,2020-03-02,0.2045337,4.88916985318312,43.9262761487406
"","Latvia",2,2020-03-09,0.168793,5.92441629688435,36.2504952972267
"","Latvia",3,2020-03-16,0.3310235,3.02093355909777,71.0916082421754
"","Latvia",4,2020-03-23,0.1944833,5.14182965838198,41.7678218411849
"","Latvia",5,2020-03-30,0.05890961,16.9751590614842,12.6516060515925
"","Latvia",6,2020-04-06,0.0204967,48.7883415379061,4.40193329675203
"","Latvia",7,2020-04-13,0.01227013,81.4987290273208,2.63517023728093
"","Latvia",8,2020-04-20,0.01473677,67.8574748740735,3.16491330553584
"","Lebanon",1,2020-03-02,0.1474439,6.78224056742938,15.8124125227477
"","Lebanon",2,2020-03-09,0.195327,5.11961991941718,20.9475678602556
"","Lebanon",3,2020-03-16,0.2304106,4.34007810404556,24.7100589228433
"","Lebanon",4,2020-03-23,0.1014652,9.85559581018911,10.8814918698101
"","Lebanon",5,2020-03-30,0.02417645,41.3625656372214,2.59276918703035
"","Lebanon",6,2020-04-06,0.03318562,30.1335337414217,3.55894488183741
"","Lebanon",7,2020-04-13,0.01502281,66.5654428166235,1.61110001139999
"","Lebanon",8,2020-04-20,0.008310236,120.33352602742,0.891219506492902
"Liaoning","China",1,2020-01-27,0.2954542,3.38461934201646,6.05548255740432
"Liaoning","China",2,2020-02-03,0.1008352,9.91717178128273,2.06666818333392
"Liaoning","China",3,2020-02-10,0.01087058,91.9914116818054,0.222798009230765
"Liaoning","China",4,2020-02-17,0.00321626,310.920137053596,0.0659188677300144
"Liaoning","China",5,2020-02-24,0.002119654,471.775110466142,0.0434433757405794
"Liaoning","China",6,2020-03-02,0.002285041,437.628909065527,0.0468330655595816
"Liaoning","China",7,2020-03-09,0.002818153,354.842338226491,0.0577594643623162
"Liaoning","China",8,2020-03-16,0.003488754,286.635285835573,0.0715037694305058
"Liaoning","China",9,2020-03-23,0.005339725,187.275561943733,0.109440351834009
"Liaoning","China",10,2020-03-30,0.006861521,145.740281200043,0.140630326909428
"Liaoning","China",11,2020-04-06,0.006147426,162.669709240908,0.125994590416836
"Liaoning","China",12,2020-04-13,0.006353545,157.392447838175,0.13021910307988
"","Liberia",1,2020-03-22,0.1273437,7.85276381949009,3.03735233766057
"","Liberia",2,2020-03-29,0.1315759,7.60017602007663,3.13829712380584
"","Liberia",3,2020-04-05,0.4523271,2.21078949282499,10.7887298277985
"","Liberia",4,2020-04-12,0.1277706,7.82652660314658,3.0475345902019
"","Libya",1,2020-03-31,3.198698,0.312627200192078,67.8703996435354
"","Libya",2,2020-04-07,0.9790341,1.0214148822804,20.7732757614658
"","Libya",3,2020-04-14,1.09665,0.911867961519172,23.2688655725183
"","Liechtenstein",1,2020-03-07,0.4795151,2.0854400622629,11.3004086636409
"","Liechtenstein",2,2020-03-14,0.4629477,2.16007121322776,10.9099759317123
"","Liechtenstein",3,2020-03-21,0.200967,4.97594132369991,4.73605362564374
"","Liechtenstein",4,2020-03-28,0.03012256,33.1977096236176,0.709878037198501
"","Liechtenstein",5,2020-04-04,0.008214379,121.737747917402,0.19358272475263
"","Liechtenstein",6,2020-04-11,0.007011587,142.621064246939,0.165237337636858
"","Lithuania",1,2020-03-04,0.1471226,6.79705225437832,13.6887265392102
"","Lithuania",2,2020-03-11,0.394266,2.53635870199307,36.6836873308944
"","Lithuania",3,2020-03-18,0.4366233,2.29030379276598,40.6247371535544
"","Lithuania",4,2020-03-25,0.2036291,4.91088945538727,18.9462602300767
"","Lithuania",5,2020-04-01,0.08223933,12.1596321370809,7.65179312449524
"","Lithuania",6,2020-04-08,0.0119613,83.6029528562949,1.11291511129802
"","Lithuania",7,2020-04-15,0.03221502,31.0414210514226,2.99738177027314
"","Lithuania",8,2020-04-22,0.1308615,7.64166695322918,12.1757451813036
"","Luxembourg",1,2020-03-04,0.2438826,4.10033352112861,20.0733854340284
"","Luxembourg",2,2020-03-11,0.3030104,3.30021675823668,24.9400512776193
"","Luxembourg",3,2020-03-18,0.4607551,2.17035036617066,37.9236350317501
"","Luxembourg",4,2020-03-25,0.09085669,11.0063441668412,7.4781938425703
"","Luxembourg",5,2020-04-01,0.03570256,28.0091959792239,2.93859114123568
"","Luxembourg",6,2020-04-08,0.03115451,32.0980814655727,2.56425217394883
"","Luxembourg",7,2020-04-15,0.01193575,83.7819156735019,0.982402640427012
"","Luxembourg",8,2020-04-22,0.01211732,82.526499258912,0.997347226852023
"Macau","China",1,2020-01-28,0.004158251,240.485723444785,0.193295091911893
"Macau","China",2,2020-02-04,0.00415657,240.582980678781,0.193216951114355
"Macau","China",3,2020-02-11,0.00447074,223.676617293781,0.20782105246032
"Macau","China",4,2020-02-18,0.00582511,171.670577894666,0.270778549165716
"Macau","China",5,2020-02-25,0.009485988,105.418644847537,0.440953401402444
"Macau","China",6,2020-03-03,0.01937457,51.6140487246943,0.900621268149374
"Macau","China",7,2020-03-10,0.04934005,20.267510876053,2.29355791646233
"Macau","China",8,2020-03-17,0.1440739,6.94088242214586,6.69723346248335
"Macau","China",9,2020-03-24,0.1793137,5.57681872606499,8.33534534653189
"Macau","China",10,2020-03-31,0.04879553,20.493680466223,2.268246062164
"Macau","China",11,2020-04-07,0.02412053,41.4584588315431,1.12123584250051
"Macau","China",12,2020-04-14,0.02013494,49.6649108465185,0.935966847104816
"","Madagascar",1,2020-03-22,0.3659117,2.73289976789482,28.4787435819806
"","Madagascar",2,2020-03-29,0.1429402,6.99593256480682,11.1249716895006
"","Madagascar",3,2020-04-05,0.0348779,28.6714509761195,2.71453132211394
"","Madagascar",4,2020-04-12,0.01840646,54.3287519707755,1.43256653064655
"","Malawi",1,2020-04-05,0.2067154,4.83756894745142,7.10696788522432
"","Malawi",2,2020-04-12,0.276324,3.61894008482796,9.50014267885568
"","Malaysia",1,2020-01-28,0.01307692,76.4706062283779,0.319780072520118
"","Malaysia",2,2020-02-04,0.01742576,57.3863062500574,0.426125631763303
"","Malaysia",3,2020-02-11,0.03549411,28.1736885359289,0.867965015449896
"","Malaysia",4,2020-02-18,0.05367936,18.6291341774567,1.31266304555152
"","Malaysia",5,2020-02-25,0.1087615,9.19443001429734,2.65962935900784
"","Malaysia",6,2020-03-03,0.2353467,4.24905044345215,5.75511548540256
"","Malaysia",7,2020-03-10,0.3180707,3.14395510180598,7.77802965167063
"","Malaysia",8,2020-03-17,0.3180702,3.14396004404059,7.77801742478263
"","Malaysia",9,2020-03-24,0.1221286,8.18809025895654,2.9865054282492
"","Malaysia",10,2020-03-31,0.07019144,14.2467514557331,1.71644575125423
"","Malaysia",11,2020-04-07,0.02956264,33.826478284754,0.722918176687335
"","Malaysia",12,2020-04-14,0.01038959,96.2501888909957,0.254064706647612
"","Malaysia",13,2020-04-21,0.01060722,94.2754086367587,0.259386581919661
"","Maldives",1,2020-03-12,0.007181255,139.251426108668,0.142230501486821
"","Maldives",2,2020-03-19,0.006896458,145.00197057678,0.136589869016321
"","Maldives",3,2020-03-26,0.00876439,114.098071856684,0.17358575693609
"","Maldives",4,2020-04-02,0.0120136,83.2389958047546,0.237938960900578
"","Maldives",5,2020-04-09,0.01286168,77.7503405464916,0.254735863907217
"","Maldives",6,2020-04-16,0.01279417,78.1605997106494,0.253398774337862
"","Mali",1,2020-03-28,0.2104242,4.75230510559147,3.74766043048613
"","Mali",2,2020-04-04,0.1224168,8.16881343083629,2.18024636608686
"","Mali",3,2020-04-11,0.2597564,3.84976077586539,4.62626818514947
"","Malta",1,2020-03-05,0.07283983,13.728752524546,12.6410480640356
"","Malta",2,2020-03-12,0.1008395,9.91674889304291,17.5002737685319
"","Malta",3,2020-03-19,0.2526428,3.95815752516992,43.8451020249847
"","Malta",4,2020-03-26,0.05815143,17.1964816686365,10.0919376338798
"","Malta",5,2020-04-02,0.08686877,11.5116168906271,15.07571196739
"","Malta",6,2020-04-09,0.04469272,22.3750087262534,7.75623476376162
"","Malta",7,2020-04-16,0.01887342,52.9845677148074,3.27540315995701
"Martinique","France",1,2020-03-10,0.4454994,2.24467193446276,15.7649738258617
"Martinique","France",2,2020-03-17,0.2789187,3.58527413185276,9.87015022925594
"Martinique","France",3,2020-03-24,0.1630171,6.13432578545441,5.76871779101809
"Martinique","France",4,2020-03-31,0.02949623,33.9026377269231,1.04378882196384
"Martinique","France",5,2020-04-07,0.02427103,41.2013828832151,0.858883654336471
"Martinique","France",6,2020-04-14,0.03620037,27.6240270472374,1.28102952672105
"","Mauritania",1,2020-03-17,0.08699118,11.4954182711397,1.85457071182443
"","Mauritania",2,2020-03-24,0.06851607,14.5951161530426,1.46069862153051
"","Mauritania",3,2020-03-31,0.068822,14.5302374240795,1.46722076340591
"","Mauritania",4,2020-04-07,0.09985071,10.0149513208269,2.12872388121272
"","Mauritania",5,2020-04-14,0.09751834,10.2544813621725,2.07899993113942
"","Mauritius",1,2020-03-18,0.3425627,2.91917362865251,27.6007605941336
"","Mauritius",2,2020-03-25,0.2817826,3.54883516583352,22.703622087847
"","Mauritius",3,2020-04-01,0.06655158,15.0259392789773,5.36215480185475
"","Mauritius",4,2020-04-08,0.05832516,17.1452594386368,4.69934052298904
"","Mauritius",5,2020-04-15,0.01813444,55.1436934363565,1.46111744491937
"Mayotte","France",1,2020-03-19,0.2997108,3.33654976730902,11.4874020664314
"Mayotte","France",2,2020-03-26,0.253874,3.93896184721555,9.73055596332596
"Mayotte","France",3,2020-04-02,0.08330311,12.0043537390141,3.1928656489995
"Mayotte","France",4,2020-04-09,0.03014087,33.1775426522194,1.15524796678011
"Mayotte","France",5,2020-04-16,0.04020971,24.8696148268664,1.54116937309101
